"covariateId","covariateName","analysisId","conceptId"
2006696502,"procedure_occurrence during day -365 through 0 days relative to index: Computerized axial tomography of thorax",502,2006696
2002944502,"procedure_occurrence during day -365 through 0 days relative to index: Rigid proctosigmoidoscopy",502,2002944
2001577502,"procedure_occurrence during day -365 through 0 days relative to index: Revision of lead [electrode]",502,2001577
2008235502,"procedure_occurrence during day -365 through 0 days relative to index: Exchange transfusion",502,2008235
2000124502,"procedure_occurrence during day -365 through 0 days relative to index: Excision of lesion or tissue of cerebral meninges",502,2000124
2002724502,"procedure_occurrence during day -365 through 0 days relative to index: Local excision of lesion or tissue of small intestine, except duodenum",502,2002724
4233685502,"procedure_occurrence during day -365 through 0 days relative to index: Suture of spinal dura mater",502,4233685
4298693502,"procedure_occurrence during day -365 through 0 days relative to index: Direct closure of sinus venosus with anomalous pulmonary venous drainage",502,4298693
4202369502,"procedure_occurrence during day -365 through 0 days relative to index: Bronchoscopy with removal of foreign body",502,4202369
4003708502,"procedure_occurrence during day -365 through 0 days relative to index: Removal of benign tumor from bone",502,4003708
4198388502,"procedure_occurrence during day -365 through 0 days relative to index: Exploration of artery",502,4198388
4168133502,"procedure_occurrence during day -365 through 0 days relative to index: Incision of trachea",502,4168133
2002042502,"procedure_occurrence during day -365 through 0 days relative to index: Endarterectomy, lower limb arteries",502,2002042
4102442502,"procedure_occurrence during day -365 through 0 days relative to index: Venipuncture for blood test",502,4102442
2000232502,"procedure_occurrence during day -365 through 0 days relative to index: Injection of anesthetic into peripheral nerve for analgesia",502,2000232
2109116502,"procedure_occurrence during day -365 through 0 days relative to index: Suture of small intestine (enterorrhaphy) for perforated ulcer, diverticulum, wound, injury or rupture; single perforation",502,2109116
4132410502,"procedure_occurrence during day -365 through 0 days relative to index: Open reduction of closed shoulder dislocation with fracture of greater tuberosity",502,4132410
2001999502,"procedure_occurrence during day -365 through 0 days relative to index: Replacement of automatic cardioverter/defibrillator lead(s) only",502,2001999
4130185502,"procedure_occurrence during day -365 through 0 days relative to index: Laparoscopic total hysterectomy",502,4130185
2109040502,"procedure_occurrence during day -365 through 0 days relative to index: Mobilization (take-down) of splenic flexure performed in conjunction with partial colectomy (List separately in addition to primary procedure)",502,2109040
4322479502,"procedure_occurrence during day -365 through 0 days relative to index: Insertion of catheter for central venous pressure monitoring",502,4322479
2005479502,"procedure_occurrence during day -365 through 0 days relative to index: Open reduction of fracture with internal fixation, tibia and fibula",502,2005479
4076334502,"procedure_occurrence during day -365 through 0 days relative to index: Closed reduction of fracture of hip",502,4076334
2109130502,"procedure_occurrence during day -365 through 0 days relative to index: Intraoperative colonic lavage (List separately in addition to code for primary procedure)",502,2109130
2000150502,"procedure_occurrence during day -365 through 0 days relative to index: Ventricular shunt to extracranial site NEC",502,2000150
4020553502,"procedure_occurrence during day -365 through 0 days relative to index: Oxygen saturation measurement",502,4020553
4233428502,"procedure_occurrence during day -365 through 0 days relative to index: Insertion of vascular cannula for prolonged extracorporeal circulation",502,4233428
40481864502,"procedure_occurrence during day -365 through 0 days relative to index: Application of uniplane external fixation system",502,40481864
2007912502,"procedure_occurrence during day -365 through 0 days relative to index: Other intubation of respiratory tract",502,2007912
4044024502,"procedure_occurrence during day -365 through 0 days relative to index: Procedure on metacarpal bone",502,4044024
4049680502,"procedure_occurrence during day -365 through 0 days relative to index: Popliteal-distal bypass",502,4049680
2000189502,"procedure_occurrence during day -365 through 0 days relative to index: Insertion of catheter into spinal canal for infusion of therapeutic or palliative substances",502,2000189
2002867502,"procedure_occurrence during day -365 through 0 days relative to index: Suture of laceration of small intestine, except duodenum",502,2002867
4313889502,"procedure_occurrence during day -365 through 0 days relative to index: Endoscopy",502,4313889
2003471502,"procedure_occurrence during day -365 through 0 days relative to index: Repair of diaphragmatic hernia with thoracic approach, not otherwise specified",502,2003471
2000018502,"procedure_occurrence during day -365 through 0 days relative to index: Infusion of vasopressor agent",502,2000018
2002547502,"procedure_occurrence during day -365 through 0 days relative to index: Partial gastrectomy with anastomosis to esophagus",502,2002547
4262589502,"procedure_occurrence during day -365 through 0 days relative to index: Flexible fiberoptic sigmoidoscopy with biopsy",502,4262589
4287324502,"procedure_occurrence during day -365 through 0 days relative to index: Thrombectomy of artery",502,4287324
2005911502,"procedure_occurrence during day -365 through 0 days relative to index: Fusion or refusion of 2-3 vertebrae",502,2005911
77670502,"procedure_occurrence during day -365 through 0 days relative to index: Chest pain",502,77670
2006046502,"procedure_occurrence during day -365 through 0 days relative to index: Other hand tendon transfer or transplantation",502,2006046
4183419502,"procedure_occurrence during day -365 through 0 days relative to index: Arteriovenous shunt for renal dialysis by external cannula",502,4183419
2008268502,"procedure_occurrence during day -365 through 0 days relative to index: Injection of other anti-infective",502,2008268
4042671502,"procedure_occurrence during day -365 through 0 days relative to index: Procedure on bronchus",502,4042671
4010266502,"procedure_occurrence during day -365 through 0 days relative to index: Partial cystectomy",502,4010266
4088798502,"procedure_occurrence during day -365 through 0 days relative to index: Superficial axillary lymphadenectomy",502,4088798
2001414502,"procedure_occurrence during day -365 through 0 days relative to index: Other excision of pleura",502,2001414
4179328502,"procedure_occurrence during day -365 through 0 days relative to index: Aspiration of trachea, percutaneous",502,4179328
2001455502,"procedure_occurrence during day -365 through 0 days relative to index: Open and other replacement of tricuspid valve with tissue graft",502,2001455
4044368502,"procedure_occurrence during day -365 through 0 days relative to index: Procedure on clavicle",502,4044368
2006901502,"procedure_occurrence during day -365 through 0 days relative to index: Phlebography of the portal venous system using contrast material",502,2006901
4172438502,"procedure_occurrence during day -365 through 0 days relative to index: Total pneumonectomy",502,4172438
4238658502,"procedure_occurrence during day -365 through 0 days relative to index: Excision of excessive skin and subcutaneous tissue of abdomen",502,4238658
4000158502,"procedure_occurrence during day -365 through 0 days relative to index: Repair of recurrent inguinal hernia",502,4000158
2002763502,"procedure_occurrence during day -365 through 0 days relative to index: Open and other resection of transverse colon",502,2002763
